text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
k)yn$,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 8",noun sg. abs. or construct,p02,,,,"person, someone",like,,,כאינש,k_,noun sg. abs. or construct | preposition with pronominal suffix,"person, someone | like",0.41881332400087207,38,,09
d$m(,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 9",verb G,c,,,,to hear (w. d.o. or,) something,to listen,,דשמע,d_ d_ c,verb peal | conjunction,to hear (w. d.o. or | ) something | to listen,1.2495553694163004,38,,09
mylh,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 10",N,,,,,"word, speech; thing",,,,מילה,mylh mylh noun sg. abs. or construct,noun,"word, speech; thing",0.10097417126596368,38,,09
wmq$y,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 11",verb D,c,,,,to harden,to treat hard,to do with great difficulty,to make heavy,ומקשי,w_,verb pael | conjunction,to harden | to treat hard | to do with great difficulty | to make heavy,5.046413695769412,38,,09
(lh,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 12",p02 C,,,,,upon; against; to,,,,עלה,(l,preposition with pronominal suffix (h)aphel,upon; against; to,0.9638443620841988,38,,09
wl),"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,38,,09
kbr,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 1",a02 C,,,,,already; perhaps,,,,כבר,kbr,a02 (h)aphel,already; perhaps,0.036717880460350426,38,,09
tnyth,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תניתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,38,,09
xd),"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 3",n01 C,,,,,one,,,,חדא,xd,numeral singular absolute or construct (h)aphel,one,0.8158254064784111,38,,09
b$M,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 4",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with",0.9512225906759533,38,,09
r',"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,38,,09
ywxnN,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 6",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,38,,09
wxd),"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 7",c,n01 C,,,,"and, also",one,,,וחדא,xd,conjunction | numeral singular absolute or construct (h)aphel,"and, also | one",0.8158254064784111,38,,09
b$M,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 8",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with",0.9512225906759533,38,,09
r',"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,38,,09
$m(wN,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 10",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,,0.29948021250473317,38,,09
"""bN""","Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 11",No data,,,,,,,,,בן,None,No data,,23.98480797695953,38,,09
lqy$,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 12",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,,0.11359594267420912,38,,09
"""b$myny""","Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 13",No data,,,,,,,,,בשמיני,None,No data,,23.98480797695953,38,,09
)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 14",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,38,,09
