text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
m)y,"Masekhet: 5330026, Page: 25, Side: a, Line: 33, Word: 1",R,,,,,what is it?,,,,מאי,mhy) mhy) P01 C,R,what is it?,0.03786531422473637,25,,33
kdwN,"Masekhet: 5330026, Page: 25, Side: a, Line: 33, Word: 2",X,,,,,now; enough,,,,כדון,kdwn kdwn a01 C,X,now; enough,0.05851912198368349,25,,33
r',"Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,25,,46
yrmyh,"Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 1",PN Personal name,,,,,,,,,ירמיה,yrmyh,proper name Personal name,,0.1376920517263141,25,,46
sbr,"Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 2",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:,0.2971853449759613,25,,46
mymr,"Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,25,,46
"""mnhg","Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 4",No data,,,,,,,,,מנהג,None,No data,,23.98480797695953,25,,46
yhwdh,"Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 5",No data,,,,,,,,,יהודה,None,No data,,23.98480797695953,25,,46
"bglyl""","Masekhet: 5330026, Page: 25, Side: a, Line: 46, Word: 6",No data,,,,,,,,,בגליל,None,No data,,23.98480797695953,25,,46
wkwlhN,"Masekhet: 5330026, Page: 25, Side: a, Line: 58, Word: 0",noun sg. emphatic,c,,,,"all, every","and, also",,,וכולהן,w_,noun sg. emphatic | conjunction,"all, every | and, also",5.046413695769412,25,,58
mN,"Masekhet: 5330026, Page: 25, Side: a, Line: 58, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,25,,58
hhyN,"Masekhet: 5330026, Page: 25, Side: a, Line: 58, Word: 2",P01 C,,,,,this,,,,ההין,)hn,preposition independent (h)aphel,this,0.2283393191128042,25,,58
d)m',"Masekhet: 5330026, Page: 25, Side: a, Line: 58, Word: 3",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,25,,58
r',"Masekhet: 5330026, Page: 25, Side: a, Line: 58, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,25,,58
hyl),"Masekhet: 5330026, Page: 25, Side: a, Line: 58, Word: 5",PN Personal name,,,,,,,,,הילא,hyl),proper name Personal name,,0.01606407270140331,25,,58
r',"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,25,,61
zkryh,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 1",PN Personal name,,,,,,,,,זכריה,zkryh,proper name Personal name,,0.008032036350701655,25,,61
xtnyh,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 2",noun sg. emphatic,,,,,bridegroom,,,,חתניה,xtn,noun sg. emphatic,bridegroom,0.017211506465789263,25,,61
drby,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 3",p,noun sg. abs. or construct,,,,chief; teacher,,,,דרבי,rb,preposition | noun sg. abs. or construct,chief; teacher,1.192183681197003,25,,61
lwy,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 4",PN Personal name,,,,,,,,,לוי,lwy,proper name Personal name,,0.11818567773175294,25,,61
mqllh,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 5",verb D,,,,,to lighten,"to treat lightly, dishonor",to curse,,מקללה,qll,verb pael,"to lighten | to treat lightly, dishonor | to curse",0.045897350575438034,25,,61
{b}<k>)yn${y},"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 6",noun sg. abs. or construct,p02,,,,"person, someone",like,,,כאינש,k_,noun sg. abs. or construct | preposition with pronominal suffix,"person, someone | like",0.41881332400087207,25,,61
{r)wyh}<d)m'>,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 7",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,25,,61
lsmyyh,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 8",p03,noun sg. emphatic,,,,blind person,,,,לסמייה,smy,preposition proclitic | noun sg. emphatic,blind person,0.003442301293157852,25,,61
sgy,"Masekhet: 5330026, Page: 25, Side: a, Line: 61, Word: 9",A,,,,,"many, much",,,,סגי,sgy sgy a01 C,adjective,"many, much",0.0631088570412273,25,,61
nhwr),"Masekhet: 5330026, Page: 25, Side: a, Line: 62, Word: 0",noun sg. emphatic,,,,,light,,,,נהורא,nhwr,noun sg. emphatic,light,0.004589735057543803,25,,62
xbryh,"Masekhet: 5330026, Page: 25, Side: a, Line: 62, Word: 1",noun sg. emphatic,,,,,comrade,,,,חבריה,xbr,noun sg. emphatic,comrade,0.20424321006069926,25,,62
)m',"Masekhet: 5330026, Page: 25, Side: a, Line: 62, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,25,,62
mqntr,"Masekhet: 5330026, Page: 25, Side: a, Line: 62, Word: 3",verb quad,,,,,to rebuke,,,,מקנתר,qntr,verb quad,to rebuke,0.010326903879473558,25,,62
lh...,"Masekhet: 5330026, Page: 25, Side: a, Line: 62, Word: 4",p01,,,,,,,,,לה,l_,preposition independent,,5.087721311287306,25,,62
r',"Masekhet: 5330026, Page: 25, Side: a, Line: 62, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,25,,62
