text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
"mwnyN""","Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 7",No data,,,,,,,,,מונין,None,No data,,23.98480797695953,56,,28
mh,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 8",c,,,,,what,,,,מה,mh,conjunction,what,0.6574795469931498,56,,28
bynyhwN,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 9",p,,,,,"between, among",,,,ביניהון,bn bn p02 C,preposition,"between, among",0.021801241523333067,56,,28
)m',"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,56,,28
r',"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,56,,28
ywnh,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 12",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,,0.11818567773175294,56,,28
"""$Trwt","Masekhet: 5330018, Page: 56, Side: b, Line: 29, Word: 0",No data,,,,,,,,,שטרות,None,No data,,23.98480797695953,56,,29
"ywc)wt""","Masekhet: 5330018, Page: 56, Side: b, Line: 29, Word: 1",No data,,,,,,,,,יוצאות,None,No data,,23.98480797695953,56,,29
bynyhwN,"Masekhet: 5330018, Page: 56, Side: b, Line: 29, Word: 2",p,,,,,"between, among",,,,ביניהון,bn bn p02 C,preposition,"between, among",0.021801241523333067,56,,29
)$kxt,"Masekhet: 5330018, Page: 56, Side: b, Line: 50, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחת,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible",0.1732624984222786,56,,50
)mr,"Masekhet: 5330018, Page: 56, Side: b, Line: 50, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,56,,50
)$kxt,"Masekhet: 5330018, Page: 56, Side: c, Line: 03, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחת,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible",0.1732624984222786,56,,03
tny,"Masekhet: 5330018, Page: 56, Side: c, Line: 03, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,56,,03
"""psxyM","Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 0",No data,,,,,,,,,פסחים,None,No data,,23.98480797695953,56,,04
bzmnN,"Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 1",No data,,,,,,,,,בזמנן,None,No data,,23.98480797695953,56,,04
"(wbr""","Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 2",No data,,,,,,,,,עובר,None,No data,,23.98480797695953,56,,04
dl),"Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 3",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not",1.3195488290438433,56,,04
kN,"Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 4",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,56,,04
mh,"Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 5",c,,,,,what,,,,מה,mh,conjunction,what,0.6574795469931498,56,,04
)nN,"Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 6",P02 C,,,,,we,,,,אנן,)nn,preposition with pronominal suffix (h)aphel,we,0.15719842572087525,56,,04
)mryN,"Masekhet: 5330018, Page: 56, Side: c, Line: 04, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,56,,04
(d kdwN,"Masekhet: 5330018, Page: 56, Side: c, Line: 06, Word: 0",X,,,,,now; enough,,,,עד כדון,(d@kdwn (d@kdwn a01,X,now; enough,0.036717880460350426,56,,06
