text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
kN,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 10",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,02,,01
)l),"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 11",c,,,,,but rather,,,,אלא,)l),conjunction,but rather,0.3545570331952588,02,,01
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,02
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,02
mn),"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 2",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,,0.15490355819210336,02,,02
q$yyth,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 3",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,קשייתה,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy,0.11130107514543723,02,,02
qwmy,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 4",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,02,,02
dr',"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 5",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,02,,02
xzqyh,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 6",PN Personal name,,,,,,,,,חזקיה,xzqyh,proper name Personal name,,0.051634519397367795,02,,02
kyy,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 7",P01 C,p02,,,,that one (f.),like,,,כיי,k_,preposition independent (h)aphel | preposition with pronominal suffix,that one (f.) | like,0.41881332400087207,02,,02
dtnynN,"Masekhet: 5330001, Page: 02, Side: c, Line: 03, Word: 0",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,02,,03
tmN,"Masekhet: 5330001, Page: 02, Side: c, Line: 03, Word: 1",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there,0.33275579167192576,02,,03
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 05, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,05
xyy),"Masekhet: 5330001, Page: 02, Side: c, Line: 05, Word: 1",PN Personal name,,,,,,,,,חייא,xyy),proper name Personal name,,0.05966655574806944,02,,05
